AeroDyn airfoil file Created with QBlade CE v 2.0.5.2_alpha windows on 30.03.2023 at 09:20:48 Compatible with AeroDyn v13.0.
Polar "EPPLER_422_AIRFOIL_Re0.600_M0.00_N9.0 360 M" on Foil "EPPLER 422 AIRFOIL" :: generated by QBlade
1              Number of airfoil tables in this file
0              Table ID parameter
  -125.000  0.163979  1.087739  0.314196
  -124.000  0.154447  1.113295  0.320262
  -123.000  0.145054  1.138468  0.326318
  -122.000  0.135833  1.163229  0.332351
  -121.000  0.126815  1.187549  0.338343
  -120.000  0.118028  1.211401  0.344281
  -119.000  0.109496  1.234756  0.350147
  -118.000  0.101244  1.257588  0.355925
  -117.000  0.093290  1.279870  0.361596
  -116.000  0.085653  1.301576  0.367143
  -115.000  0.078347  1.322682  0.372548
  -114.000  0.071385  1.343164  0.377792
  -113.000  0.064774  1.362997  0.382859
  -112.000  0.057835  1.382159  0.387652
  -111.000  0.051966  1.400629  0.392314
  -110.000  0.046461  1.418385  0.396744
  -109.000  0.041317  1.435407  0.400926
  -108.000  0.036531  1.451676  0.404844
  -107.000  0.032097  1.467173  0.408481
  -106.000  0.028006  1.481880  0.411824
  -105.000  0.024248  1.495781  0.414859
  -104.000  0.020809  1.508860  0.417573
  -103.000  0.017675  1.521102  0.419953
  -102.000  0.014829  1.532493  0.421990
  -101.000  0.012252  1.543021  0.423675
  -100.000  0.009925  1.552674  0.424998
   -99.000  0.007826  1.561440  0.425954
   -98.000  0.005932  1.569310  0.426536
   -97.000  0.004220  1.576274  0.426741
   -96.000  0.002665  1.582326  0.426565
   -95.000  0.001240  1.587458  0.426008
   -94.000 -0.000079  1.591664  0.425068
   -93.000 -0.001320  1.594940  0.423748
   -92.000 -0.002509  1.597282  0.422051
   -91.000 -0.003674  1.598688  0.419979
   -90.000 -0.004841  1.599155  0.417539
   -89.000 -0.006036  1.598683  0.414738
   -88.000 -0.007287  1.597273  0.411582
   -87.000 -0.008618  1.594926  0.408082
   -86.000 -0.010055  1.591645  0.404246
   -85.000 -0.011621  1.587433  0.400087
   -84.000 -0.013340  1.582296  0.395617
   -83.000 -0.015232  1.576239  0.390849
   -82.000 -0.017320  1.569269  0.385796
   -81.000 -0.019620  1.561393  0.380473
   -80.000 -0.022152  1.552622  0.374897
   -79.000 -0.024930  1.542963  0.369081
   -78.000 -0.027969  1.532429  0.363044
   -77.000 -0.031280  1.521031  0.356801
   -76.000 -0.034875  1.508782  0.350370
   -75.000 -0.038761  1.495696  0.343768
   -74.000 -0.042944  1.481788  0.337013
   -73.000 -0.047428  1.467073  0.330121
   -72.000 -0.052215  1.451568  0.323111
   -71.000 -0.057304  1.435291  0.316000
   -70.000 -0.062694  1.418260  0.308805
   -69.000 -0.068379  1.400494  0.301543
   -68.000 -0.074351  1.382014  0.294229
   -67.000 -0.080603  1.362840  0.286881
   -66.000 -0.087121  1.342995  0.279513
   -65.000 -0.093894  1.322500  0.272142
   -64.000 -0.100904  1.301380  0.264780
   -63.000 -0.108135  1.279659  0.257442
   -62.000 -0.115567  1.257361  0.250140
   -61.000 -0.123177  1.234512  0.242888
   -60.000 -0.130943  1.211138  0.235696
   -59.000 -0.138839  1.187265  0.228575
   -58.000 -0.146839  1.162922  0.221535
   -57.000 -0.154915  1.138137  0.214585
   -56.000 -0.163036  1.112937  0.207733
   -55.000 -0.171172  1.087351  0.200986
   -54.000 -0.179291  1.061410  0.194352
   -53.000 -0.187360  1.035143  0.187834
   -52.000 -0.195346  1.008581  0.181440
   -51.000 -0.203215  0.981753  0.175171
   -50.000 -0.210931  0.954691  0.169032
   -49.000 -0.218460  0.927426  0.163025
   -48.000 -0.225769  0.899988  0.157152
   -47.000 -0.232822  0.872410  0.151413
   -46.000 -0.239587  0.844723  0.145811
   -45.000 -0.246032  0.816958  0.140344
   -44.000 -0.252126  0.789145  0.135012
   -43.000 -0.257841  0.761315  0.129815
   -42.000 -0.263152  0.733499  0.124751
   -41.000 -0.268039  0.705726  0.119821
   -40.000 -0.272485  0.678024  0.115022
   -39.000 -0.276480  0.650420  0.110355
   -38.000 -0.280026  0.622939  0.105819
   -37.000 -0.283134  0.595603  0.101416
   -36.000 -0.285832  0.568431  0.097150
   -35.000 -0.288172  0.541436  0.093025
   -34.000 -0.290238  0.514625  0.089051
   -33.000 -0.292158  0.487993  0.085243
   -32.000 -0.294128  0.461524  0.081622
   -31.000 -0.296443  0.435175  0.078226
   -30.000 -0.299547  0.408874  0.075107
   -29.000 -0.304117  0.382497  0.068026
   -28.000 -0.311195  0.355841  0.060946
   -27.000 -0.322406  0.328577  0.053866
   -26.000 -0.340293  0.300185  0.046785
   -25.000 -0.368817  0.269847  0.039705
   -24.000 -0.413878  0.236356  0.032624
   -23.000 -0.483139  0.198188  0.025544
   -22.000 -0.582668  0.154270  0.018463
   -21.000 -0.705956  0.106353  0.011383
   -20.000 -0.818944  0.062019  0.004302
   -19.000 -0.872060  0.031674 -0.002778
   -18.000 -0.849312  0.018066 -0.009859
   -17.000 -0.779295  0.014584 -0.016939
   -16.000 -0.694600  0.014178 -0.024020
   -15.000 -0.229700  0.166200 -0.031100
   -14.000 -0.203000  0.157740 -0.034500
   -12.500 -0.131300  0.137590 -0.049800
   -11.000 -0.036100  0.107750 -0.078700
   -10.500 -0.024500  0.101850 -0.080100
    -9.500  0.010200  0.092870 -0.082400
    -9.000  0.027400  0.088400 -0.083800
    -8.500  0.041300  0.083680 -0.085400
    -8.000  0.055000  0.078770 -0.087200
    -7.000  0.080100  0.069100 -0.091700
    -5.500  0.108700  0.024500 -0.129200
    -5.000  0.156600  0.021760 -0.129200
    -4.000  0.249800  0.015560 -0.127300
    -3.500  0.298100  0.012860 -0.125800
    -3.000  0.351900  0.011550 -0.124700
    -2.500  0.407300  0.011010 -0.124100
    -2.000  0.461700  0.010420 -0.123600
    -1.500  0.516900  0.010370 -0.123200
    -1.000  0.571900  0.010510 -0.122700
    -0.500  0.626000  0.010600 -0.122100
     0.000  0.681400  0.010980 -0.121800
     0.500  0.736500  0.010910 -0.121400
     1.000  0.791700  0.010880 -0.121100
     1.500  0.846500  0.010840 -0.120700
     2.000  0.900900  0.010860 -0.120300
     2.500  0.954400  0.010830 -0.119800
     3.000  1.027200  0.009960 -0.123600
     3.500  1.078600  0.010240 -0.122600
     4.000  1.129200  0.010580 -0.121600
     4.500  1.179900  0.011080 -0.120700
     5.000  1.231000  0.011900 -0.120000
     5.500  1.282600  0.012020 -0.119300
     6.000  1.333500  0.012230 -0.118400
     6.500  1.384000  0.012470 -0.117600
     7.000  1.433500  0.012670 -0.116600
     7.500  1.482400  0.012870 -0.115500
     8.000  1.530000  0.013160 -0.114300
     8.500  1.574700  0.013510 -0.112600
     9.000  1.617100  0.014170 -0.110600
     9.500  1.662200  0.014790 -0.109300
    10.000  1.704300  0.015050 -0.107200
    10.500  1.742100  0.015310 -0.104400
    11.000  1.779100  0.015720 -0.101700
    11.500  1.811000  0.016310 -0.098300
    12.000  1.831900  0.017420 -0.093600
    12.500  1.862600  0.018300 -0.090600
    13.000  1.891400  0.019310 -0.087800
    13.500  1.902500  0.021310 -0.083300
    14.000  1.906500  0.024200 -0.079200
    14.500  1.910900  0.027550 -0.076000
    15.000  1.883000  0.034080 -0.072300
    15.500  1.864500  0.040490 -0.070100
    16.000  1.818500  0.050120 -0.068200
    16.500  1.794200  0.058140 -0.067600
    17.000  1.740200  0.070340 -0.067900
    17.500  1.722200  0.078370 -0.068400
    18.000  1.694000  0.087910 -0.069700
    18.500  1.648600  0.100170 -0.072000
    19.000  1.650900  0.106050 -0.073300
    19.500  1.635900  0.114330 -0.075400
    20.000  1.609700  0.124700 -0.078800
    21.000  2.487400  0.014859 -0.107963
    22.000  2.573400  0.014995 -0.137126
    23.000  2.659400  0.015131 -0.166289
    24.000  2.745400  0.015267 -0.195452
    25.000  2.831400  0.015403 -0.224615
    26.000  2.917400  0.015539 -0.253778
    27.000  3.003400  0.015675 -0.282941
    28.000  3.089400  0.015812 -0.312104
    29.000  3.175400  0.015948 -0.341267
    30.000  3.261400  0.016084 -0.370430
    31.000  3.347400  0.016220 -0.399593
    32.000  3.433400  0.016356 -0.428756
    33.000  3.519400  0.016492 -0.457919
    34.000  3.605400  0.016628 -0.487082
    35.000  3.691400  0.016764 -0.516245
    36.000  3.777400  0.016901 -0.526841
    37.000  3.863402  0.017037 -0.537077
    38.000  3.949421  0.017173 -0.546932
    39.000  4.035493  0.017310 -0.556391
    40.000  4.121680  0.017446 -0.565437
    41.000  4.208071  0.017578 -0.574061
    42.000  4.294788  0.017702 -0.582254
    43.000  4.381984  0.017808 -0.590013
    44.000  4.469855  0.017886 -0.597337
    45.000  4.558639  0.017918 -0.604231
    46.000  4.648620  0.017882 -0.610702
    47.000  4.740141  0.017751 -0.616761
    48.000  4.833604  0.017490 -0.622425
    49.000  4.929482  0.017059 -0.627715
    50.000  5.028329  0.016413 -0.632656
    51.000  5.130793  0.015500 -0.637279
    52.000  5.237630  0.014262 -0.641623
    53.000  5.349729  0.012640 -0.645731
    54.000  5.468127  0.010571 -0.649658
    55.000  5.594051  0.007997 -0.653467
    56.000  5.728954  0.004865 -0.657236
    57.000  5.874567  0.001137 -0.661061
    58.000  6.032967 -0.003198 -0.665061
    59.000  6.206671 -0.008109 -0.669385
    60.000  6.398755 -0.013499 -0.674228
    61.000  6.613023 -0.019161 -0.679840
    62.000  6.854232 -0.024725 -0.686560
    63.000  7.128419 -0.029554 -0.694844
    64.000  7.443367 -0.032598 -0.705332
    65.000  7.809286 -0.032126 -0.718935
    66.000  8.239849 -0.025294 -0.736988
    67.000  8.753809 -0.007356 -0.761512
    68.000  9.377611  0.029772 -0.795675
    69.000 10.149801  0.100302 -0.844651
    70.000 11.128867  0.230290 -0.917336
    71.000 12.408076  0.470260 -1.030016
    72.000 14.145885  0.925756 -1.214975
    73.000 16.635015  1.840864 -1.543393
    74.000 20.482985  3.868143 -2.197322
    75.000 27.191067  9.186802 -3.759928
    76.000 41.754459 28.550957 -8.995810
    77.000 96.971550 199.234772 -51.742138
    78.000 -240.644073 64.678246 -3.192442
    79.000 -51.369942 15.177107 -1.238006
    80.000 -28.070705  9.084573 -0.995921
    81.000 -19.003897  6.713286 -0.900627
    82.000 14.197371  5.455080 -0.849248
    83.000 -11.231640  4.677144 -0.816830
    84.000 -9.227913  4.149628 -0.794317
    85.000 -7.790123  3.768940 -0.777630
    86.000 -6.713473  3.481516 -0.764667
    87.000 -5.881398  3.256869 -0.754232
    88.000 -5.222655  3.076368 -0.745598
    89.000 -4.691236  2.927986 -0.738300
    90.000 -4.256094  2.803610 -0.732023
    91.000 -3.895512  2.697568 -0.726550
    92.000 -3.593834  2.605779 -0.721726
    93.000 -3.339484  2.525227 -0.717439
    94.000 -3.123713  2.453640 -0.713603
    95.000 -2.939779  2.389271 -0.710153
    96.000 -2.782400  2.330759 -0.707040
    97.000 -2.647375  2.277025 -0.704224
    98.000 -2.531318  2.227208 -0.701673
    99.000 -2.431466  2.180609 -0.699361
   100.000 -2.345539  2.136658 -0.697267
   101.000 -2.271636  2.094887 -0.695372
   102.000 -2.208159  2.054906 -0.693660
   103.000 -2.153754  2.016393 -0.692118
   104.000 -2.107258  1.979076 -0.690731
   105.000 -2.067674  1.942728 -0.689488
   106.000 -2.034134  1.907157 -0.688378
   107.000 -0.576210  1.872202 -0.566505
   108.000 -0.623092  1.837727 -0.564352
   109.000 -0.669146  1.803616 -0.562551
   110.000 -0.714308  1.769774 -0.561066
   111.000 -0.758515  1.736118 -0.559866
   112.000 -0.801705  1.702582 -0.558918
   113.000 -0.843818  1.669110 -0.558195
   114.000 -0.884795  1.635656 -0.557669
   115.000 -0.924578  1.602184 -0.557314
   116.000 -0.963112  1.568665 -0.557103
   117.000 -1.000342  1.535076 -0.557014
   118.000 -1.036215  1.501403 -0.557021
   119.000 -1.070683  1.467636 -0.557101
   120.000 -1.103695  1.433768 -0.557231
   121.000 -1.135207  1.399799 -0.557388
   122.000 -1.165174  1.365733 -0.557549
   123.000 -1.193555  1.331574 -0.557692
   124.000 -1.220312  1.297334 -0.557794
   125.000 -1.245408  1.263024 -0.557835
   126.000 -1.268809  1.228659 -0.557792
   127.000 -1.290486  1.194256 -0.557643
   128.000 -1.310410  1.159835 -0.557369
   129.000 -1.328556  1.125416 -0.556948
   130.000 -1.344903  1.091023 -0.556359
   131.000 -1.359433  1.056678 -0.555583
   132.000 -1.372130  1.022407 -0.554600
   133.000 -1.382983  0.988237 -0.553391
   134.000 -1.391982  0.954195 -0.551939
   135.000 -1.399124  0.920309 -0.550225
   136.000 -1.404407  0.886607 -0.548232
   137.000 -1.407834  0.853121 -0.545945
   138.000 -1.409409  0.819878 -0.543349
   139.000 -1.409144  0.786910 -0.540429
   140.000 -1.407053  0.754247 -0.537173
   141.000 -1.403152  0.721920 -0.533569
   142.000 -1.397464  0.689959 -0.529607
   143.000 -1.390016  0.658396 -0.525277
   144.000 -1.380838  0.627261 -0.520574
   145.000 -1.369965  0.596585 -0.515490
   146.000 -1.357438  0.566399 -0.510022
   147.000 -1.343302  0.536731 -0.504169
   148.000 -1.327608  0.507613 -0.497932
   149.000 -1.310415  0.479073 -0.491314
   150.000 -1.291785  0.451141 -0.484321
   151.000 -1.271794  0.423844 -0.476962
   152.000 -1.250522  0.397210 -0.469253
   153.000 -1.228063  0.371266 -0.461210
   154.000 -1.204525  0.346038 -0.452860
   155.000 -1.180034  0.321553 -0.444232
   156.000 -1.154737  0.297835 -0.435370
   157.000 -1.128812  0.274907 -0.426324
   158.000 -1.102473  0.252793 -0.417164
   159.000 -1.075987  0.231515 -0.407979
   160.000 -1.049686  0.211095 -0.398884
   161.000 -1.023991  0.191552 -0.390031
   162.000 -0.999431  0.172905 -0.381616
   163.000 -0.976669  0.155174 -0.373890
   164.000 -0.956490  0.138374 -0.367157
   165.000 -0.939738  0.122522 -0.361750
   166.000 -0.927087  0.107633 -0.357951
   167.000 -0.918538  0.093720 -0.355787
   168.000 -0.912549  0.080796 -0.354699
   169.000 -0.905161  0.068873 -0.353173
   170.000 -0.890212  0.057960 -0.348795
   171.000 -0.861812  0.048067 -0.339189
   172.000 -0.817856  0.039201 -0.323406
   173.000 -0.761059  0.031369 -0.302392
   174.000 -0.696508  0.024576 -0.278071
   175.000 -0.628628  0.018826 -0.252158
   176.000 -0.559894  0.014122 -0.225629
   177.000 -0.491094  0.010466 -0.198799
   178.000 -0.422294  0.007858 -0.171696
   179.000 -0.353494  0.006296 -0.144325
   180.000 -0.284694  0.005780 -0.116688
   180.000 -0.284694  0.006000 -0.116688
